year	statename	statenum	countyname	countynum	capitalstock	capitalstock1902
1890.0	ARIZONA TERRITORY	45	GILA	75	0	0
1900.0	ARIZONA TERRITORY	45	GILA	75	0	0
1910.0	ARIZONA TERRITORY	45	GILA	75		
1920.0	ARIZONA TERRITORY	45	GILA	75		
1970.0	ARIZONA TERRITORY	45	GILA	75		
1860.0	ARIZONA TERRITORY	45	GRAHAM	95		
1870.0	ARIZONA TERRITORY	45	GRAHAM	95	0	0
1880.0	ARIZONA TERRITORY	45	GRAHAM	95	0	0
1890.0	ARIZONA TERRITORY	45	GRAHAM	95	0	0
1900.0	ARIZONA TERRITORY	45	GRAHAM	95	0	30
1910.0	ARIZONA TERRITORY	45	GRAHAM	95		
1920.0	ARIZONA TERRITORY	45	GRAHAM	95		
1970.0	ARIZONA TERRITORY	45	GRAHAM	95		
1860.0	ARIZONA TERRITORY	45	MARICOPA	135		
1870.0	ARIZONA TERRITORY	45	MARICOPA	135	0	0
1880.0	ARIZONA TERRITORY	45	MARICOPA	135	0	0
1890.0	ARIZONA TERRITORY	45	MARICOPA	135	100	100
1900.0	ARIZONA TERRITORY	45	MARICOPA	135	200	225
1910.0	ARIZONA TERRITORY	45	MARICOPA	135		
1920.0	ARIZONA TERRITORY	45	MARICOPA	135		
1970.0	ARIZONA TERRITORY	45	MARICOPA	135		
1860.0	ARIZONA TERRITORY	45	MOHAVE	155		
1870.0	ARIZONA TERRITORY	45	MOHAVE	155	0	0
1880.0	ARIZONA TERRITORY	45	MOHAVE	155	0	0
1890.0	ARIZONA TERRITORY	45	MOHAVE	155	0	0
1900.0	ARIZONA TERRITORY	45	MOHAVE	155	0	0
1910.0	ARIZONA TERRITORY	45	MOHAVE	155		
1920.0	ARIZONA TERRITORY	45	MOHAVE	155		
1970.0	ARIZONA TERRITORY	45	MOHAVE	155		
1860.0	ARIZONA TERRITORY	45	PIMA	195		
1870.0	ARIZONA TERRITORY	45	PIMA	195	0	0
1880.0	ARIZONA TERRITORY	45	PIMA	195	0	0
1890.0	ARIZONA TERRITORY	45	PIMA	195	50	50
1900.0	ARIZONA TERRITORY	45	PIMA	195	100	100
1910.0	ARIZONA TERRITORY	45	PIMA	195		
1920.0	ARIZONA TERRITORY	45	PIMA	195		
1970.0	ARIZONA TERRITORY	45	PIMA	195		
1860.0	ARIZONA TERRITORY	45	PINAL	215		
1870.0	ARIZONA TERRITORY	45	PINAL	215	0	0
1880.0	ARIZONA TERRITORY	45	PINAL	215	0	0
1890.0	ARIZONA TERRITORY	45	PINAL	215	0	0
1900.0	ARIZONA TERRITORY	45	PINAL	215	0	0
1910.0	ARIZONA TERRITORY	45	PINAL	215		
1920.0	ARIZONA TERRITORY	45	PINAL	215		
1970.0	ARIZONA TERRITORY	45	PINAL	215		
1860.0	ARIZONA TERRITORY	45	YAVAPAI	255		
1870.0	ARIZONA TERRITORY	45	YAVAPAI	255	0	0
1880.0	ARIZONA TERRITORY	45	YAVAPAI	255	0	0
1890.0	ARIZONA TERRITORY	45	YAVAPAI	255	0	0
1900.0	ARIZONA TERRITORY	45	YAVAPAI	255	100	100
1910.0	ARIZONA TERRITORY	45	YAVAPAI	255		
1920.0	ARIZONA TERRITORY	45	YAVAPAI	255		
1970.0	ARIZONA TERRITORY	45	YAVAPAI	255		
1860.0	ARIZONA TERRITORY	45	YUMA	275		
1870.0	ARIZONA TERRITORY	45	YUMA	275	0	0
1880.0	ARIZONA TERRITORY	45	YUMA	275	0	0
1890.0	ARIZONA TERRITORY	45	YUMA	275	0	0
1900.0	ARIZONA TERRITORY	45	YUMA	275	0	0
1910.0	ARIZONA TERRITORY	45	YUMA	275		
1920.0	ARIZONA TERRITORY	45	YUMA	275		
1970.0	ARIZONA TERRITORY	45	YUMA	275		
1860.0	ARKANSAS	50	ARKANSAS	10		
1870.0	ARKANSAS	50	ARKANSAS	10	0	0
1880.0	ARKANSAS	50	ARKANSAS	10	0	0
1890.0	ARKANSAS	50	ARKANSAS	10	0	0
1900.0	ARKANSAS	50	ARKANSAS	10	0	0
1910.0	ARKANSAS	50	ARKANSAS	10		
1920.0	ARKANSAS	50	ARKANSAS	10		
1970.0	ARKANSAS	50	ARKANSAS	10		
1860.0	ARKANSAS	50	ASHLEY	30		
1870.0	ARKANSAS	50	ASHLEY	30	0	0
1880.0	ARKANSAS	50	ASHLEY	30	0	0
1890.0	ARKANSAS	50	ASHLEY	30	0	0
1900.0	ARKANSAS	50	ASHLEY	30	0	0
1910.0	ARKANSAS	50	ASHLEY	30		
1920.0	ARKANSAS	50	ASHLEY	30		
1970.0	ARKANSAS	50	ASHLEY	30		
1860.0	ARKANSAS	50	BAXTER	50		
1870.0	ARKANSAS	50	BAXTER	50	0	0
1880.0	ARKANSAS	50	BAXTER	50	0	0
1890.0	ARKANSAS	50	BAXTER	50	0	0
1900.0	ARKANSAS	50	BAXTER	50	0	0
1910.0	ARKANSAS	50	BAXTER	50		
1920.0	ARKANSAS	50	BAXTER	50		
1970.0	ARKANSAS	50	BAXTER	50		
1860.0	ARKANSAS	50	BENTON	70		
1870.0	ARKANSAS	50	BENTON	70	0	0
1880.0	ARKANSAS	50	BENTON	70	0	0
1890.0	ARKANSAS	50	BENTON	70	0	0
1900.0	ARKANSAS	50	BENTON	70	0	0
1910.0	ARKANSAS	50	BENTON	70		
1920.0	ARKANSAS	50	BENTON	70		
1970.0	ARKANSAS	50	BENTON	70		
1860.0	ARKANSAS	50	BOONE	90		
1870.0	ARKANSAS	50	BOONE	90	0	0
1880.0	ARKANSAS	50	BOONE	90	0	0
1890.0	ARKANSAS	50	BOONE	90	0	0
1900.0	ARKANSAS	50	BOONE	90	0	0
1910.0	ARKANSAS	50	BOONE	90		
1920.0	ARKANSAS	50	BOONE	90		
1970.0	ARKANSAS	50	BOONE	90		
1860.0	ARKANSAS	50	BRADLEY	110		
1870.0	ARKANSAS	50	BRADLEY	110	0	0
1880.0	ARKANSAS	50	BRADLEY	110	0	0
1890.0	ARKANSAS	50	BRADLEY	110	0	0
1900.0	ARKANSAS	50	BRADLEY	110	0	0
1910.0	ARKANSAS	50	BRADLEY	110		
1920.0	ARKANSAS	50	BRADLEY	110		
1970.0	ARKANSAS	50	BRADLEY	110		
1860.0	ARKANSAS	50	CALHOUN	130		
1870.0	ARKANSAS	50	CALHOUN	130	0	0
1880.0	ARKANSAS	50	CALHOUN	130	0	0
1890.0	ARKANSAS	50	CALHOUN	130	0	0
1900.0	ARKANSAS	50	CALHOUN	130	0	0
1910.0	ARKANSAS	50	CALHOUN	130		
1920.0	ARKANSAS	50	CALHOUN	130		
1970.0	ARKANSAS	50	CALHOUN	130		
1860.0	ARKANSAS	50	CARROLL	150		
1870.0	ARKANSAS	50	CARROLL	150	0	0
1880.0	ARKANSAS	50	CARROLL	150	0	0
1890.0	ARKANSAS	50	CARROLL	150	0	0
1900.0	ARKANSAS	50	CARROLL	150	0	0
1910.0	ARKANSAS	50	CARROLL	150		
1920.0	ARKANSAS	50	CARROLL	150		
1970.0	ARKANSAS	50	CARROLL	150		
1860.0	ARKANSAS	50	CHICOT	170		
1870.0	ARKANSAS	50	CHICOT	170	0	0
1880.0	ARKANSAS	50	CHICOT	170	0	0
1890.0	ARKANSAS	50	CHICOT	170	0	0
1900.0	ARKANSAS	50	CHICOT	170	0	0
1910.0	ARKANSAS	50	CHICOT	170		
1920.0	ARKANSAS	50	CHICOT	170		
1970.0	ARKANSAS	50	CHICOT	170		
1860.0	ARKANSAS	50	CLARK	190		
1870.0	ARKANSAS	50	CLARK	190	0	0
1880.0	ARKANSAS	50	CLARK	190	0	0
1890.0	ARKANSAS	50	CLARK	190	0	0
1900.0	ARKANSAS	50	CLARK	190	0	0
1910.0	ARKANSAS	50	CLARK	190		
1920.0	ARKANSAS	50	CLARK	190		
1970.0	ARKANSAS	50	CLARK	190		
1860.0	ARKANSAS	50	CLAY	210		
1870.0	ARKANSAS	50	CLAY	210	0	0
1880.0	ARKANSAS	50	CLAY	210	0	0
1890.0	ARKANSAS	50	CLAY	210	0	0
1900.0	ARKANSAS	50	CLAY	210	0	0
1910.0	ARKANSAS	50	CLAY	210		
1920.0	ARKANSAS	50	CLAY	210		
1970.0	ARKANSAS	50	CLAY	210		
1860.0	ARKANSAS	50	CLEBURNE	230		
1870.0	ARKANSAS	50	CLEBURNE	230	0	0
1880.0	ARKANSAS	50	CLEBURNE	230	0	0
1890.0	ARKANSAS	50	CLEBURNE	230	0	0
1900.0	ARKANSAS	50	CLEBURNE	230	0	0
1910.0	ARKANSAS	50	CLEBURNE	230		
1920.0	ARKANSAS	50	CLEBURNE	230		
1970.0	ARKANSAS	50	CLEBURNE	230		
1860.0	ARKANSAS	50	CLEVELAND	250		
1870.0	ARKANSAS	50	CLEVELAND	250	0	0
1880.0	ARKANSAS	50	CLEVELAND	250	0	0
1890.0	ARKANSAS	50	CLEVELAND	250	0	0
1900.0	ARKANSAS	50	CLEVELAND	250	0	0
1910.0	ARKANSAS	50	CLEVELAND	250		
1920.0	ARKANSAS	50	CLEVELAND	250		
1970.0	ARKANSAS	50	CLEVELAND	250		
1860.0	ARKANSAS	50	COLUMBIA	270		
1870.0	ARKANSAS	50	COLUMBIA	270	0	0
1880.0	ARKANSAS	50	COLUMBIA	270	0	0
1890.0	ARKANSAS	50	COLUMBIA	270	0	0
1900.0	ARKANSAS	50	COLUMBIA	270	0	0
1910.0	ARKANSAS	50	COLUMBIA	270		
1920.0	ARKANSAS	50	COLUMBIA	270		
1970.0	ARKANSAS	50	COLUMBIA	270		
1860.0	ARKANSAS	50	CONWAY	290		
1870.0	ARKANSAS	50	CONWAY	290	0	0
1880.0	ARKANSAS	50	CONWAY	290	0	0
1890.0	ARKANSAS	50	CONWAY	290	0	0
1900.0	ARKANSAS	50	CONWAY	290	0	0
1910.0	ARKANSAS	50	CONWAY	290		
1920.0	ARKANSAS	50	CONWAY	290		
1970.0	ARKANSAS	50	CONWAY	290		
1860.0	ARKANSAS	50	CRAIGHEAD	310		
1870.0	ARKANSAS	50	CRAIGHEAD	310	0	0
1880.0	ARKANSAS	50	CRAIGHEAD	310	0	0
1890.0	ARKANSAS	50	CRAIGHEAD	310	0	0
1900.0	ARKANSAS	50	CRAIGHEAD	310	0	0
1910.0	ARKANSAS	50	CRAIGHEAD	310		
1920.0	ARKANSAS	50	CRAIGHEAD	310		
1970.0	ARKANSAS	50	CRAIGHEAD	310		
1860.0	ARKANSAS	50	CRAWFORD	330		
1870.0	ARKANSAS	50	CRAWFORD	330	0	0
1880.0	ARKANSAS	50	CRAWFORD	330	0	0
1890.0	ARKANSAS	50	CRAWFORD	330	0	0
1900.0	ARKANSAS	50	CRAWFORD	330	0	0
1910.0	ARKANSAS	50	CRAWFORD	330		
1920.0	ARKANSAS	50	CRAWFORD	330		
1970.0	ARKANSAS	50	CRAWFORD	330		
1860.0	ARKANSAS	50	CRITTENDEN	350		
1870.0	ARKANSAS	50	CRITTENDEN	350	0	0
1880.0	ARKANSAS	50	CRITTENDEN	350	0	0
1890.0	ARKANSAS	50	CRITTENDEN	350	0	0
1900.0	ARKANSAS	50	CRITTENDEN	350	0	0
1910.0	ARKANSAS	50	CRITTENDEN	350		
1920.0	ARKANSAS	50	CRITTENDEN	350		
1970.0	ARKANSAS	50	CRITTENDEN	350		
1860.0	ARKANSAS	50	CROSS	370		
1870.0	ARKANSAS	50	CROSS	370	0	0
1880.0	ARKANSAS	50	CROSS	370	0	0
1890.0	ARKANSAS	50	CROSS	370	0	0
1900.0	ARKANSAS	50	CROSS	370	0	0
1910.0	ARKANSAS	50	CROSS	370		
1920.0	ARKANSAS	50	CROSS	370		
1970.0	ARKANSAS	50	CROSS	370		
1860.0	ARKANSAS	50	DALLAS	390		
1870.0	ARKANSAS	50	DALLAS	390	0	0
1880.0	ARKANSAS	50	DALLAS	390	0	0
1890.0	ARKANSAS	50	DALLAS	390	0	0
1900.0	ARKANSAS	50	DALLAS	390	0	0
1910.0	ARKANSAS	50	DALLAS	390		
1920.0	ARKANSAS	50	DALLAS	390		
1970.0	ARKANSAS	50	DALLAS	390		
1860.0	ARKANSAS	50	DESHA	410		
1870.0	ARKANSAS	50	DESHA	410	0	0
1880.0	ARKANSAS	50	DESHA	410	0	0
1890.0	ARKANSAS	50	DESHA	410	0	0
1900.0	ARKANSAS	50	DESHA	410	0	0
1910.0	ARKANSAS	50	DESHA	410		
1920.0	ARKANSAS	50	DESHA	410		
1970.0	ARKANSAS	50	DESHA	410		
1860.0	ARKANSAS	50	DREW	430		
1870.0	ARKANSAS	50	DREW	430	0	0
1880.0	ARKANSAS	50	DREW	430	0	0
1890.0	ARKANSAS	50	DREW	430	0	0
1900.0	ARKANSAS	50	DREW	430	0	0
1910.0	ARKANSAS	50	DREW	430		
1920.0	ARKANSAS	50	DREW	430		
1970.0	ARKANSAS	50	DREW	430		
1860.0	ARKANSAS	50	FAULKNER	450		
1870.0	ARKANSAS	50	FAULKNER	450	0	0
1880.0	ARKANSAS	50	FAULKNER	450	0	0
1890.0	ARKANSAS	50	FAULKNER	450	0	0
1900.0	ARKANSAS	50	FAULKNER	450	0	0
1910.0	ARKANSAS	50	FAULKNER	450		
1920.0	ARKANSAS	50	FAULKNER	450		
1970.0	ARKANSAS	50	FAULKNER	450		
1860.0	ARKANSAS	50	FRANKLIN	470		
1870.0	ARKANSAS	50	FRANKLIN	470	0	0
1880.0	ARKANSAS	50	FRANKLIN	470	0	0
1890.0	ARKANSAS	50	FRANKLIN	470	0	0
1900.0	ARKANSAS	50	FRANKLIN	470	0	0
1910.0	ARKANSAS	50	FRANKLIN	470		
1920.0	ARKANSAS	50	FRANKLIN	470		
1970.0	ARKANSAS	50	FRANKLIN	470		
1860.0	ARKANSAS	50	FULTON	490		
1870.0	ARKANSAS	50	FULTON	490	0	0
1880.0	ARKANSAS	50	FULTON	490	0	0
1890.0	ARKANSAS	50	FULTON	490	0	0
1900.0	ARKANSAS	50	FULTON	490	0	0
1910.0	ARKANSAS	50	FULTON	490		
1920.0	ARKANSAS	50	FULTON	490		
1970.0	ARKANSAS	50	FULTON	490		
1860.0	ARKANSAS	50	GARLAND	510		
1870.0	ARKANSAS	50	GARLAND	510	0	0
1880.0	ARKANSAS	50	GARLAND	510	0	0
1890.0	ARKANSAS	50	GARLAND	510	100	100
1900.0	ARKANSAS	50	GARLAND	510	100	100
1910.0	ARKANSAS	50	GARLAND	510		
1920.0	ARKANSAS	50	GARLAND	510		
1970.0	ARKANSAS	50	GARLAND	510		
1860.0	ARKANSAS	50	GRANT	530		
1870.0	ARKANSAS	50	GRANT	530	0	0
1880.0	ARKANSAS	50	GRANT	530	0	0
1890.0	ARKANSAS	50	GRANT	530	0	0
1900.0	ARKANSAS	50	GRANT	530	0	0
1910.0	ARKANSAS	50	GRANT	530		
1920.0	ARKANSAS	50	GRANT	530		
1970.0	ARKANSAS	50	GRANT	530		
1860.0	ARKANSAS	50	GREENE	550		
1870.0	ARKANSAS	50	GREENE	550	0	0
1880.0	ARKANSAS	50	GREENE	550	0	0
1890.0	ARKANSAS	50	GREENE	550	0	0
1900.0	ARKANSAS	50	GREENE	550	0	0
1910.0	ARKANSAS	50	GREENE	550		
1920.0	ARKANSAS	50	GREENE	550		
1970.0	ARKANSAS	50	GREENE	550		
1860.0	ARKANSAS	50	HEMPSTEAD	570		
1870.0	ARKANSAS	50	HEMPSTEAD	570	0	0
1880.0	ARKANSAS	50	HEMPSTEAD	570	0	0
1890.0	ARKANSAS	50	HEMPSTEAD	570	0	0
1900.0	ARKANSAS	50	HEMPSTEAD	570	0	0
1910.0	ARKANSAS	50	HEMPSTEAD	570		
1920.0	ARKANSAS	50	HEMPSTEAD	570		
1970.0	ARKANSAS	50	HEMPSTEAD	570		
1860.0	ARKANSAS	50	HOT SPRING	590		
1870.0	ARKANSAS	50	HOT SPRING	590	0	0
1880.0	ARKANSAS	50	HOT SPRING	590	0	0
1890.0	ARKANSAS	50	HOT SPRING	590	0	0
1900.0	ARKANSAS	50	HOT SPRING	590	0	0
1910.0	ARKANSAS	50	HOT SPRING	590		
1920.0	ARKANSAS	50	HOT SPRING	590		
1970.0	ARKANSAS	50	HOT SPRING	590		
1860.0	ARKANSAS	50	HOWARD	610		
1870.0	ARKANSAS	50	HOWARD	610	0	0
1880.0	ARKANSAS	50	HOWARD	610	0	0
1890.0	ARKANSAS	50	HOWARD	610	0	0
1900.0	ARKANSAS	50	HOWARD	610	0	0
1910.0	ARKANSAS	50	HOWARD	610		
1920.0	ARKANSAS	50	HOWARD	610		
1970.0	ARKANSAS	50	HOWARD	610		
1860.0	ARKANSAS	50	INDEPENDENCE	630		
1870.0	ARKANSAS	50	INDEPENDENCE	630	0	0
1880.0	ARKANSAS	50	INDEPENDENCE	630	0	0
1890.0	ARKANSAS	50	INDEPENDENCE	630	0	0
1900.0	ARKANSAS	50	INDEPENDENCE	630	0	0
1910.0	ARKANSAS	50	INDEPENDENCE	630		
1920.0	ARKANSAS	50	INDEPENDENCE	630		
1970.0	ARKANSAS	50	INDEPENDENCE	630		
1860.0	ARKANSAS	50	IZARD	650		
1870.0	ARKANSAS	50	IZARD	650	0	0
1880.0	ARKANSAS	50	IZARD	650	0	0
1890.0	ARKANSAS	50	IZARD	650	0	0
1900.0	ARKANSAS	50	IZARD	650	0	0
1910.0	ARKANSAS	50	IZARD	650		
1920.0	ARKANSAS	50	IZARD	650		
1970.0	ARKANSAS	50	IZARD	650		
1860.0	ARKANSAS	50	JACKSON	670		
1870.0	ARKANSAS	50	JACKSON	670	0	0
1880.0	ARKANSAS	50	JACKSON	670	0	0
1890.0	ARKANSAS	50	JACKSON	670	0	0
1900.0	ARKANSAS	50	JACKSON	670	0	0
1910.0	ARKANSAS	50	JACKSON	670		
1920.0	ARKANSAS	50	JACKSON	670		
1970.0	ARKANSAS	50	JACKSON	670		
1860.0	ARKANSAS	50	JEFFERSON	690		
1870.0	ARKANSAS	50	JEFFERSON	690	0	0
1880.0	ARKANSAS	50	JEFFERSON	690	0	0
1890.0	ARKANSAS	50	JEFFERSON	690	0	0
1900.0	ARKANSAS	50	JEFFERSON	690	0	0
1910.0	ARKANSAS	50	JEFFERSON	690		
1920.0	ARKANSAS	50	JEFFERSON	690		
1970.0	ARKANSAS	50	JEFFERSON	690		
1860.0	ARKANSAS	50	JOHNSON	710		
1870.0	ARKANSAS	50	JOHNSON	710	0	0
1880.0	ARKANSAS	50	JOHNSON	710	0	0
1890.0	ARKANSAS	50	JOHNSON	710	0	0
1900.0	ARKANSAS	50	JOHNSON	710	0	0
1910.0	ARKANSAS	50	JOHNSON	710		
1920.0	ARKANSAS	50	JOHNSON	710		
1970.0	ARKANSAS	50	JOHNSON	710		
1860.0	ARKANSAS	50	LAFAYETTE	730		
1870.0	ARKANSAS	50	LAFAYETTE	730	0	0
1880.0	ARKANSAS	50	LAFAYETTE	730	0	0
1890.0	ARKANSAS	50	LAFAYETTE	730	0	0
1900.0	ARKANSAS	50	LAFAYETTE	730	0	0
1910.0	ARKANSAS	50	LAFAYETTE	730		
1920.0	ARKANSAS	50	LAFAYETTE	730		
1970.0	ARKANSAS	50	LAFAYETTE	730		
1860.0	ARKANSAS	50	LAWRENCE	750		
1870.0	ARKANSAS	50	LAWRENCE	750	0	0
1880.0	ARKANSAS	50	LAWRENCE	750	0	0
1890.0	ARKANSAS	50	LAWRENCE	750	0	0
1900.0	ARKANSAS	50	LAWRENCE	750	0	0
1910.0	ARKANSAS	50	LAWRENCE	750		
1920.0	ARKANSAS	50	LAWRENCE	750		
1970.0	ARKANSAS	50	LAWRENCE	750		
1860.0	ARKANSAS	50	LEE	770		
1870.0	ARKANSAS	50	LEE	770	0	0
1880.0	ARKANSAS	50	LEE	770	0	0
1890.0	ARKANSAS	50	LEE	770	0	0
1900.0	ARKANSAS	50	LEE	770	0	0
1910.0	ARKANSAS	50	LEE	770		
1920.0	ARKANSAS	50	LEE	770		
1970.0	ARKANSAS	50	LEE	770		
1860.0	ARKANSAS	50	LINCOLN	790		
1870.0	ARKANSAS	50	LINCOLN	790	0	0
1880.0	ARKANSAS	50	LINCOLN	790	0	0
1890.0	ARKANSAS	50	LINCOLN	790	0	0
1900.0	ARKANSAS	50	LINCOLN	790	0	0
1910.0	ARKANSAS	50	LINCOLN	790		
1920.0	ARKANSAS	50	LINCOLN	790		
1970.0	ARKANSAS	50	LINCOLN	790		
1860.0	ARKANSAS	50	LITTLE RIVER	810		
1870.0	ARKANSAS	50	LITTLE RIVER	810	0	0
1880.0	ARKANSAS	50	LITTLE RIVER	810	0	0
1890.0	ARKANSAS	50	LITTLE RIVER	810	0	0
1900.0	ARKANSAS	50	LITTLE RIVER	810	0	0
1910.0	ARKANSAS	50	LITTLE RIVER	810		
1920.0	ARKANSAS	50	LITTLE RIVER	810		
1970.0	ARKANSAS	50	LITTLE RIVER	810		
1860.0	ARKANSAS	50	LOGAN	830		
1870.0	ARKANSAS	50	LOGAN	830	0	0
1880.0	ARKANSAS	50	LOGAN	830	0	0
1890.0	ARKANSAS	50	LOGAN	830	0	0
1900.0	ARKANSAS	50	LOGAN	830	0	0
1910.0	ARKANSAS	50	LOGAN	830		
1920.0	ARKANSAS	50	LOGAN	830		
1970.0	ARKANSAS	50	LOGAN	830		
1860.0	ARKANSAS	50	LONOKE	850		
1870.0	ARKANSAS	50	LONOKE	850	0	0
1880.0	ARKANSAS	50	LONOKE	850	0	0
1890.0	ARKANSAS	50	LONOKE	850	0	0
1900.0	ARKANSAS	50	LONOKE	850	0	0
1910.0	ARKANSAS	50	LONOKE	850		
1920.0	ARKANSAS	50	LONOKE	850		
1970.0	ARKANSAS	50	LONOKE	850		
1860.0	ARKANSAS	50	MADISON	870		
1870.0	ARKANSAS	50	MADISON	870	0	0
1880.0	ARKANSAS	50	MADISON	870	0	0
1890.0	ARKANSAS	50	MADISON	870	0	0
1900.0	ARKANSAS	50	MADISON	870	0	0
1910.0	ARKANSAS	50	MADISON	870		
1920.0	ARKANSAS	50	MADISON	870		
1970.0	ARKANSAS	50	MADISON	870		
1860.0	ARKANSAS	50	MARION	890		
1870.0	ARKANSAS	50	MARION	890	0	0
1880.0	ARKANSAS	50	MARION	890	0	0
1890.0	ARKANSAS	50	MARION	890	0	0
1900.0	ARKANSAS	50	MARION	890	0	0
1910.0	ARKANSAS	50	MARION	890		
1920.0	ARKANSAS	50	MARION	890		
1970.0	ARKANSAS	50	MARION	890		
1860.0	ARKANSAS	50	MILLER	910		
1870.0	ARKANSAS	50	MILLER	910	0	0
1880.0	ARKANSAS	50	MILLER	910	0	0
1890.0	ARKANSAS	50	MILLER	910	50	50
1900.0	ARKANSAS	50	MILLER	910	0	0
1910.0	ARKANSAS	50	MILLER	910		
1920.0	ARKANSAS	50	MILLER	910		
1970.0	ARKANSAS	50	MILLER	910		
1860.0	ARKANSAS	50	MISSISSIPPI	930		
1870.0	ARKANSAS	50	MISSISSIPPI	930	0	0
1880.0	ARKANSAS	50	MISSISSIPPI	930	0	0
1890.0	ARKANSAS	50	MISSISSIPPI	930	0	0
1900.0	ARKANSAS	50	MISSISSIPPI	930	0	0
1910.0	ARKANSAS	50	MISSISSIPPI	930		
1920.0	ARKANSAS	50	MISSISSIPPI	930		
1970.0	ARKANSAS	50	MISSISSIPPI	930		
1860.0	ARKANSAS	50	MONROE	950		
1870.0	ARKANSAS	50	MONROE	950	0	0
1880.0	ARKANSAS	50	MONROE	950	0	0
1890.0	ARKANSAS	50	MONROE	950	0	0
1900.0	ARKANSAS	50	MONROE	950	0	0
1910.0	ARKANSAS	50	MONROE	950		
1920.0	ARKANSAS	50	MONROE	950		
1970.0	ARKANSAS	50	MONROE	950		
1860.0	ARKANSAS	50	MONTGOMERY	970		
1870.0	ARKANSAS	50	MONTGOMERY	970	0	0
1880.0	ARKANSAS	50	MONTGOMERY	970	0	0
1890.0	ARKANSAS	50	MONTGOMERY	970	0	0
1900.0	ARKANSAS	50	MONTGOMERY	970	0	0
1910.0	ARKANSAS	50	MONTGOMERY	970		
1920.0	ARKANSAS	50	MONTGOMERY	970		
1970.0	ARKANSAS	50	MONTGOMERY	970		
1860.0	ARKANSAS	50	NEVADA	990		
1870.0	ARKANSAS	50	NEVADA	990	0	0
1880.0	ARKANSAS	50	NEVADA	990	0	0
1890.0	ARKANSAS	50	NEVADA	990	0	0
1900.0	ARKANSAS	50	NEVADA	990	0	0
1910.0	ARKANSAS	50	NEVADA	990		
1920.0	ARKANSAS	50	NEVADA	990		
1970.0	ARKANSAS	50	NEVADA	990		
1860.0	ARKANSAS	50	NEWTON	1010		
1870.0	ARKANSAS	50	NEWTON	1010	0	0
1880.0	ARKANSAS	50	NEWTON	1010	0	0
1890.0	ARKANSAS	50	NEWTON	1010	0	0
1900.0	ARKANSAS	50	NEWTON	1010	0	0
1910.0	ARKANSAS	50	NEWTON	1010		
1920.0	ARKANSAS	50	NEWTON	1010		
1970.0	ARKANSAS	50	NEWTON	1010		
1860.0	ARKANSAS	50	OUACHITA	1030		
1870.0	ARKANSAS	50	OUACHITA	1030	0	0
1880.0	ARKANSAS	50	OUACHITA	1030	0	0
1890.0	ARKANSAS	50	OUACHITA	1030	50	50
1900.0	ARKANSAS	50	OUACHITA	1030	50	50
1910.0	ARKANSAS	50	OUACHITA	1030		
1920.0	ARKANSAS	50	OUACHITA	1030		
1970.0	ARKANSAS	50	OUACHITA	1030		
1860.0	ARKANSAS	50	PERRY	1050		
1870.0	ARKANSAS	50	PERRY	1050	0	0
1880.0	ARKANSAS	50	PERRY	1050	0	0
1890.0	ARKANSAS	50	PERRY	1050	0	0
1900.0	ARKANSAS	50	PERRY	1050	0	0
1910.0	ARKANSAS	50	PERRY	1050		
1920.0	ARKANSAS	50	PERRY	1050		
1970.0	ARKANSAS	50	PERRY	1050		
1860.0	ARKANSAS	50	PHILLIPS	1070		
1870.0	ARKANSAS	50	PHILLIPS	1070	0	0
1880.0	ARKANSAS	50	PHILLIPS	1070	0	0
1890.0	ARKANSAS	50	PHILLIPS	1070	150	150
1900.0	ARKANSAS	50	PHILLIPS	1070	120	120
1910.0	ARKANSAS	50	PHILLIPS	1070		
1920.0	ARKANSAS	50	PHILLIPS	1070		
1970.0	ARKANSAS	50	PHILLIPS	1070		
1860.0	ARKANSAS	50	PIKE	1090		
1870.0	ARKANSAS	50	PIKE	1090	0	0
1880.0	ARKANSAS	50	PIKE	1090	0	0
1890.0	ARKANSAS	50	PIKE	1090	0	0
1900.0	ARKANSAS	50	PIKE	1090	0	0
1910.0	ARKANSAS	50	PIKE	1090		
1920.0	ARKANSAS	50	PIKE	1090		
1970.0	ARKANSAS	50	PIKE	1090		
1860.0	ARKANSAS	50	POINSETT	1110		
1870.0	ARKANSAS	50	POINSETT	1110	0	0
1880.0	ARKANSAS	50	POINSETT	1110	0	0
1890.0	ARKANSAS	50	POINSETT	1110	0	0
1900.0	ARKANSAS	50	POINSETT	1110	0	0
1910.0	ARKANSAS	50	POINSETT	1110		
1920.0	ARKANSAS	50	POINSETT	1110		
1970.0	ARKANSAS	50	POINSETT	1110		
1860.0	ARKANSAS	50	POLK	1130		
1870.0	ARKANSAS	50	POLK	1130	0	0
1880.0	ARKANSAS	50	POLK	1130	0	0
1890.0	ARKANSAS	50	POLK	1130	0	0
1900.0	ARKANSAS	50	POLK	1130	0	0
1910.0	ARKANSAS	50	POLK	1130		
1920.0	ARKANSAS	50	POLK	1130		
1970.0	ARKANSAS	50	POLK	1130		
1860.0	ARKANSAS	50	POPE	1150		
1870.0	ARKANSAS	50	POPE	1150	0	0
1880.0	ARKANSAS	50	POPE	1150	0	0
1890.0	ARKANSAS	50	POPE	1150	0	0
1900.0	ARKANSAS	50	POPE	1150	0	0
1910.0	ARKANSAS	50	POPE	1150		
